name,release_date,required_age,genres,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,average_completion_time,developers
Happy Neighbors,2017-11-08,0,Indie;Casual,13,0,0.00,0.00,0-20000,2.89,12.00,Ionel Zeveleanu
Verdant Skies,2018-02-12,0,Casual;Story Rich;Moddable,121,20,0.00,0.00,0-20000,15.49,31.00,Howling Moon Software
Trivia Vault: Video Game Trivia Deluxe,2017-10-24,0,Casual;Action;Simulation,19,14,0.00,0.00,0-20000,14.99,0.03,Ripknot Systems
Music Band Manager,2017-12-06,0,Simulation;Indie;Music,190,138,0.00,0.00,0-20000,5.79,10.00,Hamsters Gaming
Hammer 2,2017-10-30,0,Action;Indie;Casual,132,26,6.37,6.37,0-20000,3.99,1.50,RewindApp
The Curse of Monkey Island,2018-03-22,0,Adventure;Point & Click;Classic,398,14,0.02,0.02,50000-100000,5.19,8.50,LucasArts
Burger Shop,2017-12-01,0,Action;Casual;Simulation,22,1,0.00,0.00,0-20000,5.19,12.00,GoBit Games
Burger Shop 2,2017-12-01,0,Action;Casual;Simulation,22,1,0.00,0.00,0-20000,5.19,5.50,GoBit Games
Super Skelemania,2017-11-17,0,Indie;Action;Metroidvania,45,3,0.00,0.00,0-20000,3.99,1.50,Ben Allen
Midnight Ultra,2017-10-31,0,Indie;Violent;Action,39,23,0.00,0.00,0-20000,2.09,1.00,Forward Instinct
Remaya Idle,2017-11-20,0,Indie;Action;RPG,45,29,0.00,0.00,0-20000,2.09,10.00,Wurrad
Dragon Perception,2017-10-27,0,Indie;Adventure;Platformer,10,22,0.00,0.00,0-20000,0.79,0.92,ARGames
Juicy Realm,2018-05-03,0,Action;Indie;Adventure,494,154,0.00,0.00,50000-100000,7.19,2.00,SpaceCan
Superflight,2017-11-08,0,Indie;Casual;Relaxing,5243,193,1.45,0.25,200000-500000,2.09,2.00,GrizzlyGames
Mustache Politics Shooter,2017-11-28,0,Action;Indie;Casual,26,9,0.00,0.00,0-20000,0.79,0.88,"Tero Lunkka, BlackThug"
My Big Sister,2018-11-09,0,Adventure;Indie;Pixel Graphics,158,10,0.00,0.00,0-20000,4.79,3.50,Stranga
Tales of Winds: Tomb of the Sol Empire,2017-12-14,0,RPG;Adventure;Indie,100,22,0.00,0.00,0-20000,1.69,12.00,ミナプラス
Sakura Cupid,2018-02-12,0,Sexual Content;Nudity;Simulation,110,11,0.00,0.00,20000-50000,7.19,4.50,Winged Cloud
MegaRace 2,2017-11-10,0,Racing;Action;Retro,2,0,0.00,0.00,0-20000,1.99,10.00,Cryo Interactive
Not Tonight,2018-08-17,0,Simulation;RPG;Point & Click,461,88,8.42,8.42,20000-50000,15.49,9.50,PanicBarn
I Can't Believe It's Not Gambling,2017-12-11,0,Casual;Simulation;Indie,1024,68,5.83,5.83,50000-100000,0.79,2.00,Mutant Entertainment Studios
Bonbon,2017-10-24,0,Indie;Adventure;Horror,54,26,0.00,0.00,0-20000,2.09,0.67,Aetheric Games
Eternal Hour: Golden Hour,2017-11-27,0,Sexual Content;Free to Play;Nudity,564,54,0.00,0.00,100000-200000,0.00,1.00,Seventh Heart Studios
MEANDERS,2018-02-07,0,Parkour;Action;Casual,224,15,0.00,0.00,0-20000,1.99,5.50,Atomic Breath
Bottle: Pilgrim,2017-11-10,0,Casual;Adventure;Simulation,57,20,0.00,0.00,0-20000,4.49,1.50,Tonguç Bodur
Ninja Way,2017-11-02,0,Indie;Casual;Platformer,62,23,0.00,0.00,20000-50000,1.69,2.50,Bullid Games
Creepy Road,2018-05-18,0,Action;Indie;Singleplayer,76,33,0.00,0.00,0-20000,9.99,4.00,Groovy Milk
Time Killers: Spot Race,2017-11-13,0,Casual;Strategy;Indie,5,2,0.00,0.00,0-20000,0.00,0.25,Space Fractal
Project Rhombus,2017-12-07,0,Free to Play;Indie;Rhythm,809,64,0.05,0.05,50000-100000,0.00,6.50,Serosoo
11-11 Memories Retold,2018-11-08,0,Casual;Adventure;World War I,133,9,0.00,0.00,0-20000,19.99,5.50,"Aardman Animations, Digixart"
Retro Space Shooter,2017-11-16,0,Action;Indie;Casual,3,15,0.00,0.00,0-20000,0.79,0.25,Dexion Games
Baba Is You,2019-03-13,0,Indie;Puzzle;Difficult,1300,26,0.53,0.53,50000-100000,11.39,14.50,Hempuli Oy
Gold key,2017-10-31,0,Indie;Adventure;Strategy,13,7,0.00,0.00,0-20000,0.79,0.43,Primitive Studio
The Crooked Man,2018-01-16,0,Indie;Adventure;Casual,156,9,0.00,0.00,0-20000,2.09,4.50,
aMAZE Double,2017-11-02,0,Casual;Indie;Singleplayer,26,4,0.00,0.00,0-20000,0.79,1.50,Blender Games
We. The Revolution,2019-03-21,0,Strategy;Historical;Choices Matter,275,87,4.68,4.68,0-20000,15.49,14.00,Polyslash
I'm Lost,2018-03-07,0,Indie;Adventure,14,26,0.00,0.00,0-20000,0.79,0.25,Donbass Games
F1 2018,2018-08-23,0,Racing;Simulation;Sports,2491,630,63.73,63.73,100000-200000,44.99,38.50,Codemasters
Fluffy Friends 2,2017-11-17,0,Indie;Casual,16,12,0.00,0.00,0-20000,1.69,3.50,For Kids
Catastronauts,2018-09-28,0,Casual;Action;Indie,25,5,0.00,0.00,0-20000,12.39,6.00,Inertia Game Studios
Achievement Lurker: Respectable Accomplishment,2017-11-01,0,RPG;RPGMaker,26,9,0.00,0.00,0-20000,1.69,2.50,Perverse Games
Freddy Fazbear's Pizzeria Simulator,2017-12-04,0,Free to Play;Horror;Singleplayer,7846,580,1.67,2.07,1000000-2000000,0.00,2.50,Scott Cawthon
Breathedge,2018-09-13,0,Early Access;Survival;Space,2867,229,5.75,5.75,50000-100000,12.39,3.00,RedRuins Softworks
Tales of Vesperia: Definitive Edition,2019-01-10,0,RPG;Anime;JRPG,555,66,164.13,164.13,20000-50000,34.99,52.50,"QLOC, BANDAI NAMCO Studios"
Seers Isle,2018-09-18,0,Indie;Visual Novel;Choices Matter,71,3,0.00,0.00,0-20000,10.99,7.50,Nova-box
Pain of War,2018-02-02,0,Action;Adventure;Horror,33,22,0.00,0.00,0-20000,0.00,0.75,Initiative Games
AntVentor,2018-05-17,0,Adventure;Casual;Indie,125,11,0.00,0.00,0-20000,4.99,1.50,LoopyMood
My Coloring Book: Transport,2017-11-21,0,Indie;Casual;Family Friendly,32,4,0.00,0.00,20000-50000,0.79,0.50,For Kids
The Ghosts of Hackney Mills,2017-11-20,0,Simulation;Adventure;Story Rich,5,5,0.00,0.00,0-20000,1.69,2.00,Sapphire Dragon Productions
Zombie Pop,2017-11-08,0,Indie;Casual,20,34,0.02,0.02,20000-50000,0.79,0.67,alexeibelih
Now Man Flies,2017-11-23,0,Indie;Casual;Simulation,17,10,0.00,0.00,0-20000,0.79,23.00,Epic Fire
The Mercury Man,2018-05-20,0,Adventure;Indie;Action,419,72,0.00,0.00,50000-100000,2.99,3.00,Mehsoft
Snake Eyes Dungeon,2017-12-21,0,Strategy;Casual,18,12,0.00,0.00,0-20000,0.79,9.50,Tetabester
Irony Of Nightmare,2017-12-12,0,Early Access;Indie;Horror,211,32,0.00,0.00,0-20000,0.79,0.95,Steppe Hare Studio
Puzzle Chambers,2017-12-01,0,Indie;Puzzle;Casual,36,5,0.00,0.00,0-20000,2.09,2.00,Entertainment Forge
Echoed World,2017-12-04,0,Free to Play;Adventure;Action,398,140,0.00,0.00,50000-100000,0.00,0.27,Team DOTS
illie,2017-11-06,0,Indie;Casual;Puzzle,53,8,0.28,0.28,0-20000,1.69,0.95,NedoStudio
The Sand Man,2018-01-29,0,Casual;Indie;Adventure,41,1,0.00,0.00,0-20000,2.09,6.00,Uri Games
Immortal Heroes,2017-11-24,0,Casual;Adventure;Indie,21,56,0.07,0.07,20000-50000,0.79,1.00,Azimut Team
Atlantis VR,2017-11-03,0,Casual;Simulation;VR,18,27,0.00,0.00,0-20000,1.69,4.00,Mmeu
"John, The Zombie",2017-11-22,0,Action;Indie;Violent,109,66,0.00,0.00,20000-50000,7.19,5.00,Minimal Lab
The Hong Kong Massacre,2019-01-21,16,Action;Violent;Gore,223,83,0.00,0.00,0-20000,15.49,2.00,Vreski
Easy Red,2017-12-01,0,Action;World War II;Indie,516,129,0.00,0.00,20000-50000,2.99,6.00,Marco Amadei
Prey: Typhon Hunter,2018-12-11,0,Action;Multiplayer;VR,106,206,0.00,0.00,0-20000,0.00,3.50,Arkane Studios
Dr. Frank's Build a Boyfriend,2018-05-30,0,Free to Play;Indie;Nudity,117,18,0.00,0.00,20000-50000,0.00,0.92,Heiden
OPUS: Rocket of Whispers,2018-02-07,0,Indie;Adventure;Story Rich,355,28,0.00,0.00,0-20000,6.19,5.50,Sigono
The Big Journey,2018-04-20,0,Casual;Adventure;Indie,92,9,0.00,0.00,0-20000,3.99,5.00,Catfishbox
Nonogram - Master's Legacy,2018-11-08,0,Free to Play;Indie;Casual,36,15,0.00,0.00,0-20000,0.00,3.00,Konstructors Entertainment
Keep Rollin!,2017-11-21,0,Indie;Casual,15,5,0.00,0.00,0-20000,1.69,1.50,Bullid Games
Monster Prom,2018-04-27,0,Dating Sim;Multiplayer;Choices Matter,2101,274,4.42,7.85,100000-200000,9.29,0.97,Beautiful Glitch
Achievement Clicker,2017-11-17,0,Casual;Indie;Strategy,243,125,0.05,0.05,0-20000,0.79,0.32,OfficialAndy
Space Invaders Extreme,2018-02-12,0,Action;Shoot 'Em Up;Arcade,69,7,0.00,0.00,0-20000,15.49,0.75,"Taito GULTI co. (PSP), Backbone Entertainment (XBLA)"
Rusty Lake Paradise,2018-01-11,0,Indie;Adventure;Puzzle,1004,63,4.57,5.47,50000-100000,2.89,3.50,Rusty Lake
Adventures Of Pipi,2017-11-10,0,Adventure;Casual;Indie,77,39,0.00,0.00,0-20000,0.79,1.00,"Nikita ""Ghost_RUS"""
NEKO-NIN exHeart +PLUS Nachi,2017-11-02,0,Sexual Content;Nudity;Casual,139,8,0.02,0.02,20000-50000,1.69,0.72,Whirlpool
A Raven Monologue,2018-01-11,0,Free to Play;Indie;Casual,1405,69,0.13,0.13,100000-200000,0.00,0.08,Mojiken Studio
Blue Whale,2017-10-31,0,Adventure;Indie;Violent,16,12,0.00,0.00,0-20000,2.89,1.50,Lissencephaly
Card Crawl,2018-02-07,0,Indie;Card Game;Rogue-lite,72,15,0.00,0.00,0-20000,2.09,13.50,Arnold Rauers
Znkl - 177,2017-11-24,0,Indie;Casual;Puzzle,19,18,0.00,0.00,0-20000,0.79,0.40,Snkl Studio
Kebab it Up!,2018-01-04,0,Strategy;Action;Casual,24,6,0.00,0.00,0-20000,1.69,2.00,Bidoniera Games
Pixel Space Battles,2017-11-14,0,Action;Indie;Casual,10,21,0.00,0.00,0-20000,0.79,0.08,"Nikita ""Ghost_RUS"""
Fidget Spinner In Space,2017-11-14,0,Indie;Adventure;Casual,43,16,0.00,0.00,0-20000,0.79,0.25,"Nikita ""Ghost_RUS"""
Perceptions of the Dead,2017-10-31,0,Free to Play;Adventure;Indie,243,19,0.00,0.00,50000-100000,0.00,0.85,Ithaqua Labs
Dragon Sinker,2017-12-19,0,Adventure;Casual;RPG,12,5,0.18,0.18,0-20000,8.99,14.00,Exe Create
KARAKARA2,2017-11-10,0,Sexual Content;Nudity;Indie,388,20,12.52,12.52,0-20000,7.19,2.50,Calme
Prehistorik,2017-11-17,0,Adventure;RPG,5,3,0.00,0.00,0-20000,7.19,1.50,Titus Interactive
A Sky Full of Stars,2017-12-15,0,Visual Novel;Casual;Simulation,205,10,0.00,0.00,0-20000,13.99,62.00,MoeNovel
Monarch of Greed - Act 1,2017-11-29,0,Adventure;Indie;First-Person,15,0,0.00,0.00,0-20000,0.79,1.00,Lled Games
Speed Dating for Ghosts,2018-02-13,0,Casual;Indie;Simulation,112,5,0.30,0.30,0-20000,5.19,1.00,Copychaser Games
Chronicles of Magic: Divided Kingdoms,2018-03-22,0,Casual;Adventure;Hidden Object,9,5,0.00,0.00,0-20000,11.39,3.00,The House of Fables
Achievement Lurker: Dad Jokes,2017-12-26,0,Adventure;RPG;Indie,23,8,0.00,0.00,0-20000,1.69,2.00,Perverse Games
Unforgiving - A Northern Hymn,2017-11-27,0,Horror;Indie;Adventure,415,74,0.00,0.00,0-20000,11.39,3.00,Angry Demon Studio
Gray Dawn,2018-06-07,0,Adventure;Indie;Thriller,180,24,0.00,0.00,0-20000,15.49,4.50,Interactive Stone
Joggernauts,2018-10-11,0,Indie;Action;Co-op,20,1,0.00,0.00,0-20000,11.39,5.00,Space Mace
Super Shoot Owl,2017-11-30,0,Free to Play;Action;Indie,16,10,0.00,0.00,0-20000,0.00,3.00,Shazard G Bansraj
Cube Color,2017-11-22,0,Sports;Indie;Action,8,9,0.00,0.00,0-20000,2.89,0.08,Laush Studio
The Legend of Heroes: Trails of Cold Steel II,2018-02-14,0,RPG;JRPG;Anime,872,36,0.00,0.00,20000-50000,29.99,77.00,Nihon Falcom Corporation
External Visions,2017-11-15,0,Free to Play;Indie;Metroidvania,12,5,0.00,0.00,0-20000,0.00,11.00,team BitClub
Zen Chess: Mate in One,2018-04-10,0,Casual;Minimalist;Chess,28,3,0.00,0.00,0-20000,0.79,2.00,Zen Chess Club
Bold Blade,2018-01-29,0,Action;Casual;Indie,5,1,0.00,0.00,0-20000,5.79,1.50,Ultra Runaway Games
Prehistorik 2,2017-11-28,0,Adventure;RPG;Platformer,19,1,0.00,0.00,0-20000,7.19,7.50,Titus Interactive
Pixel Zombie,2017-12-07,0,Action;Indie;Casual,22,14,0.00,0.00,0-20000,0.79,0.78,alexeibelih
All That Remains,2017-11-10,0,Adventure;Indie;Casual,14,13,0.00,0.00,0-20000,2.89,0.65,Elysian Games
Moon Bullet,2018-02-13,0,Indie;Action;2D,10,5,0.00,0.00,0-20000,0.79,1.50,B Negative Games
The Boogie Man,2018-02-12,0,Adventure;Indie;Casual,31,7,0.00,0.00,0-20000,2.09,3.00,Uri
DragonFangZ - The Rose & Dungeon of Time,2018-02-27,0,RPG;Indie;Strategy,73,17,0.00,0.00,0-20000,19.49,52.50,Toydea
The Hanged Man,2018-02-27,0,Indie;Casual;Adventure,29,1,0.00,0.00,0-20000,2.09,4.00,Uri Games
Illusion: A Tale of the Mind,2018-06-01,0,Adventure;Indie;Female Protagonist,12,4,0.00,0.00,0-20000,15.99,6.00,"Frima Studio, Groupe PVP"
Trigonometry,2017-11-24,0,Indie;Casual;Action,23,2,0.00,0.00,0-20000,0.99,1.00,XiNFiNiTY Games
Air Hockey,2017-12-01,0,Action;Indie;Casual,19,10,0.00,0.00,0-20000,2.09,0.40,Success
WRONGED,2017-11-24,0,Adventure;Gore;Indie,10,2,0.00,0.00,0-20000,0.79,0.57,Joshua Roland
Knockout Checkers Chamber,2017-12-17,0,Strategy;Indie;Fantasy,44,7,0.00,0.00,0-20000,4.79,6.00,Wonderbox Games
Shadow of the Tomb Raider,2018-09-14,18,Adventure;Action;Lara Croft,10832,4408,11.20,12.22,500000-1000000,44.99,20.00,Eidos-Montréal
NEKO-NIN exHeart +PLUS Saiha,2017-11-17,0,Sexual Content;Nudity;Indie,93,5,0.00,0.00,20000-50000,1.69,0.77,Whirlpool
Snail Trek - Chapter 1: Intershellar,2017-11-29,0,Adventure;Indie;Retro,82,3,0.00,0.00,0-20000,0.00,1.00,Phil Fortier
The Mammoth: A Cave Painting,2017-11-22,0,Adventure;Indie;Action,480,52,0.05,0.05,20000-50000,0.00,0.08,inbetweengames
Forager,2019-04-18,0,Survival;Adventure;Crafting,1666,209,9.78,9.78,100000-200000,14.99,16.50,HopFrog
One Night,2018-02-16,0,Adventure;Indie,11,1,0.00,0.00,0-20000,0.00,1.50,Rinat Mirzasalikhov
Forestation,2017-12-13,0,Casual;Puzzle;Relaxing,24,18,0.00,0.00,0-20000,2.89,0.92,Wonderbox Games
Abscond,2017-12-08,0,Action;Indie;Casual,25,8,0.00,0.00,0-20000,0.99,1.50,XiNFiNiTY Games
Chronicles of Vinland,2018-05-23,0,Strategy;Casual;City Builder,48,61,0.00,0.00,0-20000,4.79,0.97,Wonderbox Games
Mhakna Gramura and Fairy Bell,2018-02-19,0,Casual;Indie;Visual Novel,274,5,0.00,0.00,0-20000,3.99,1.50,Alice In Dissonance
Dungreed,2018-02-14,0,Action;Pixel Graphics;Indie,2104,305,15.85,15.85,100000-200000,7.19,15.00,Team Horay
AtmaSphere,2018-02-02,0,Casual;Indie;Action,76,14,0.00,0.00,0-20000,2.09,3.00,Mazen Games
End Space,2018-03-29,0,Simulation;Action;Indie,40,16,0.00,0.00,0-20000,15.49,2.50,Orange Bridge Studios
God's Basement,2018-10-16,0,Adventure;Indie;Gore,184,46,0.00,0.00,0-20000,11.39,4.00,Erebus
Ninja Stealth 3,2017-12-06,0,Strategy;Indie;Casual,27,17,0.00,0.00,0-20000,0.79,5.50,SC Jogos
3D Hardcore Cube 2,2017-12-18,0,Indie;Casual;Action,13,9,0.00,0.00,0-20000,1.69,0.88,Laush Dmitriy Sergeevich
Yashik,2017-12-04,0,Indie;Casual,22,11,0.00,0.00,0-20000,0.79,0.50,KGourmet
The World Next Door,2019-03-28,0,Action;Adventure;Indie,46,8,0.00,0.00,0-20000,11.69,4.00,Rose City Games
Christmas Race,2017-12-01,0,Indie;Casual,24,23,0.00,0.00,0-20000,0.79,0.38,RewindApp
Drake of the 99 Dragons,2018-03-07,0,Action,21,12,0.12,0.12,0-20000,5.19,5.00,Idol FX
Fantasy Quest Solitaire,2018-01-16,0,Casual;Card Game;Adventure,23,1,0.00,0.00,0-20000,6.19,6.50,rokaplay
Sky Road,2017-12-08,0,Indie;Casual,18,23,0.00,0.00,0-20000,0.79,1.00,Lev Gogol
KARTOFELKA,2018-01-10,0,Indie;Violent,6,7,0.00,0.00,0-20000,0.79,1.00,ObshaGaming
Snail Trek - Chapter 2: A Snail Of Two Worlds,2017-12-12,0,Adventure;Indie;2D,21,0,0.00,0.00,0-20000,0.79,0.48,Phil Fortier
Your Bunny Wrote,2017-12-03,0,Action;Casual;Adventure,98,14,0.00,0.00,20000-50000,1.69,0.58,SharkGame
Noir Chronicles: City of Crime,2018-01-25,0,Adventure;Casual;Noir,27,18,0.00,0.00,0-20000,11.39,4.50,Brave Giant
Robot Warriors,2019-04-22,0,Action;Casual;Strategy,7,12,0.00,0.00,0-20000,3.99,1.00,Fabio Cunha
Wolf & Rabbit,2018-04-04,0,RPG;Adventure;Indie,136,5,0.00,0.00,0-20000,1.69,1.50,Sealtail Studio
Aimtastic,2018-01-28,0,Early Access;Free to Play;Action,634,29,0.43,0.60,100000-200000,0.00,1.50,Victor Möller
qop 2,2017-12-12,0,Indie;Casual;Puzzle,121,6,0.00,0.00,0-20000,0.79,0.87,Quiet River
Broken Reality,2018-11-29,0,Indie;Adventure;Surreal,193,3,0.00,0.00,0-20000,11.39,7.00,Dynamic Media Triad
Evil Come,2017-12-21,0,Adventure;Indie;Casual,65,29,0.00,0.00,0-20000,2.09,0.25,oksdev
Dragon Cliff,2018-05-11,0,RPG;Strategy;Adventure,1450,209,43.97,46.38,200000-500000,7.19,47.00,Meta Interaction
Africa Hunting,2017-12-06,0,Indie;Action;Casual,15,19,0.00,0.00,0-20000,0.79,0.02,"Nikita ""Ghost_RUS"""
Loot Box Quest,2017-12-13,0,Casual;Clicker;Satire,218,10,5.25,5.25,0-20000,0.79,4.00,Going Loud Studios
.projekt,2018-03-17,0,Indie;Casual;Puzzle,59,7,0.00,0.00,0-20000,3.99,2.50,Kyrylo Kuzyk
Dragon Hunter,2017-12-21,0,Indie;Casual,15,6,0.00,0.00,0-20000,2.10,2.50,For Kids
Mutant Year Zero: Road to Eden,2018-12-04,0,Strategy;RPG;Turn-Based Combat,5034,682,5.02,6.63,100000-200000,29.99,16.50,The Bearded Ladies
Star Sweet,2017-12-11,0,Indie;Casual;Match 3,38,17,0.00,0.00,0-20000,2.09,19.00,LillyWelland
Cat Burglar: A Tail of Purrsuit,2019-03-05,0,Stealth;3D Platformer;Indie,205,14,0.00,0.00,0-20000,2.89,0.70,Gamers for Good
Happy New Year Clicker,2017-12-13,0,Indie;Simulation;Clicker,29,29,0.00,0.00,0-20000,0.79,1.00,Csm
Deiland,2018-08-09,0,Adventure;Casual;Indie,203,60,0.00,0.00,0-20000,11.39,11.00,Chibig
Garden of Oblivion,2018-03-09,0,Free to Play;Casual;Indie,100,13,0.00,0.00,20000-50000,0.00,0.53,Träumendes Mädchen
Jump! Jump! Jump!,2017-12-28,0,Action;Indie;Casual,2,3,0.00,0.00,0-20000,0.99,0.60,XiNFiNiTY Games
White Pearl,2017-12-23,0,Free to Play;Indie;Adventure,38,12,0.00,0.00,20000-50000,0.00,17.00,Harry Gill
Santa Run,2017-12-12,0,Indie;Adventure;Casual,8,15,0.00,0.00,0-20000,0.79,0.03,"Nikita ""Ghost_RUS"""
Lamplight City,2018-09-13,0,Adventure;Indie;Point & Click,143,13,0.00,0.00,20000-50000,11.39,11.00,Grundislav Games
Snail Trek - Chapter 3: Lettuce Be,2018-01-03,0,Adventure;Indie;Puzzle,19,0,0.00,0.00,0-20000,0.79,0.57,Phil Fortier
Beholder 2,2018-12-04,0,Strategy;Adventure;Dystopian ,987,190,11.48,11.48,50000-100000,9.99,14.00,Warm Lamp Games
akda,2017-12-27,0,Indie;Casual,13,32,0.02,0.02,20000-50000,0.79,2.00,Snkl Studio
Stickman Destruction 2,2017-12-27,0,Action;Simulation;Indie,8,13,0.00,0.00,0-20000,0.99,1.50,Starodymov
Grisaia Phantom Trigger Vol.4,2018-01-25,0,Casual;Adventure;Anime,37,0,0.00,0.00,0-20000,11.39,3.00,Frontwing
Zombie Derby 2,2018-01-25,0,Racing;Action;Indie,49,11,0.00,0.00,0-20000,2.89,2.00,Brinemedia
Aqua Fish,2017-12-28,0,Action;Casual;Strategy,18,20,0.00,0.00,0-20000,1.99,6.50,Starodymov
Amelon,2017-12-27,0,RPG;Indie;Adventure,22,6,0.00,0.00,0-20000,1.99,2.00,Pjural
The Spectrum Retreat,2018-07-13,0,Adventure;Indie;Puzzle,73,19,0.00,0.00,0-20000,9.99,5.00,Dan Smith Studios
Nice Way,2017-12-15,0,Indie;Casual,33,12,0.00,0.00,0-20000,0.79,1.50,Mikhail Melnikov
Hitori,2018-01-12,0,Indie;Casual,11,8,0.00,0.00,0-20000,0.78,0.42,SlyGames
NARK THE DRAGON,2018-01-02,0,Indie;Casual,14,20,0.02,0.02,0-20000,0.78,0.37,Zloy Krot Studio
Trials of the Gauntlet,2018-03-16,0,Indie;Platformer,32,19,0.00,0.00,0-20000,1.69,0.60,"Patrick O'Connor, Joshua Suskalo, Christian Hall, Arthur Parker, Dorsey Ledger, Natalie O'Connor, Landon Creech, Nathan Andre, Cassandra Doeinck, Nicholas Kovacevich"
Stickman Jetpack,2018-01-16,0,Action;Simulation;Indie,20,9,0.02,0.02,0-20000,0.99,0.32,Starodymov
City Builder,2017-12-19,0,Casual;Strategy;City Builder,1,1,0.00,0.00,0-20000,7.19,0.63,Cow Corp.
Labirinto,2018-01-09,0,Indie;Casual,23,2,0.00,0.00,0-20000,0.79,1.50,Iriya72
Project Earth,2017-12-28,0,Action;Adventure;Indie,18,19,0.00,0.00,0-20000,0.79,1.00,Esbol Amirov
The Darkness,2017-12-29,0,Action;Indie;Adventure,2,16,0.00,0.00,0-20000,2.89,10.50,Starbreeze Studios
Christmas Tale - Visual Novel,2018-01-02,0,Adventure;Casual;Visual Novel,2,7,0.00,0.00,0-20000,1.69,1.50,Morojenoe's Empire
Hex-Up,2017-12-29,0,Casual;Indie;Puzzle,20,2,0.00,0.00,0-20000,0.79,1.00,LuteGames
Leisure Suit Larry - Wet Dreams Don't Dry,2018-11-07,0,Nudity;Sexual Content;Adventure,259,31,17.47,17.47,0-20000,25.99,10.50,CrazyBunch
The Occupation,2019-03-05,12,Adventure;Indie;Detective,41,17,0.00,0.00,0-20000,19.99,6.00,White Paper Games
SOK,2017-12-22,0,Casual;Puzzle;Sokoban,24,4,0.00,0.00,0-20000,1.69,4.50,Enter Name Here
Kenshō,2018-01-31,0,Indie;Casual;Puzzle,25,3,0.00,0.00,0-20000,2.89,3.00,Fiftytwo
A Light in the Dark,2018-06-15,0,Gore;Indie;Visual Novel,799,45,5.17,5.17,0-20000,11.39,5.50,"CreSpirit, Storia, Narrator"
The Mage's Tale,2018-03-23,0,RPG;Action;Fantasy,53,14,0.00,0.00,0-20000,30.99,10.00,InXile Entertainment
Trivia Vault: Technology Trivia Deluxe,2017-12-21,0,Indie;Strategy;Casual,15,13,0.00,0.00,0-20000,14.99,0.02,Ripknot Systems
Dakar 18,2018-09-25,0,Racing;Simulation;Sports,251,152,0.00,0.00,0-20000,39.99,13.00,Bigmoon Entertainment
Heart of the Emberstone: Coliseum,2017-12-18,0,Free to Play;Indie;Adventure,36,6,0.18,0.18,20000-50000,0.00,0.48,Cloudhead Games
Medieval Real Estate,2018-01-08,0,Casual;Simulation;Clicker,3,15,0.00,0.00,0-20000,4.79,0.60,EcoGames
Snow White Solitaire. Charmed Kingdom,2017-12-28,0,Casual;Adventure;Indie,19,1,0.00,0.00,0-20000,5.19,7.50,DigiMight
Chamber of the Sci-Mutant Priestess,2018-02-08,0,Adventure;Strategy;Action,5,6,0.00,0.00,0-20000,3.99,0.83,"Exxos, ERE informatique"
BOX align,2018-03-01,0,Casual;Indie,16,0,0.00,0.00,0-20000,2.09,10.00,Kasulo Game Studio
Harts,2018-01-05,0,Gore;Adventure;Violent,39,21,0.00,0.00,0-20000,1.69,0.80,Reglest5 Games
Bad Dream: Fever,2018-11-15,0,Adventure;Indie;Point & Click,135,44,0.00,0.00,0-20000,7.19,5.00,Desert Fox
Twilight Path,2018-10-02,0,Adventure;Indie;Casual,50,8,0.00,0.00,0-20000,11.39,1.50,Charm Games
Path to Mnemosyne,2018-09-26,0,Indie;Adventure;Puzzle,40,2,0.00,0.00,0-20000,7.19,2.00,DevilishGames
Hangover,2018-01-09,0,Casual;Adventure;Indie,56,39,0.00,0.00,20000-50000,1.69,0.25,Divertic
Memento of Spring,2018-01-09,0,Indie;Casual;Anime,25,1,0.00,0.00,0-20000,1.69,0.37,Bright Onion Studios
Containment,2018-02-09,0,Casual;Strategy;Indie,34,4,0.00,0.00,0-20000,1.69,1.50,Finite Reflection Studios
YumeCore,2018-02-15,0,Action;Anime;2D,88,3,0.00,0.00,0-20000,3.99,2.50,takayakata
Achievement Clicker 2018,2018-01-26,0,Strategy;Indie;Casual,97,65,0.00,0.00,0-20000,0.79,0.50,OfficialAndy
Evolva,2018-01-13,0,Strategy;Action;Adventure,6,1,0.00,0.00,0-20000,7.19,9.50,Computer Artworks Ltd.
NeoBalls,2018-01-03,0,Indie;Minimalist;Clicker,16,19,0.00,0.00,0-20000,0.79,1.50,BJGameInd
Fimbul,2019-02-28,0,Action;Adventure;Indie,14,7,0.00,0.00,0-20000,14.99,3.50,Zaxis
SUMETRICK,2018-01-26,0,Indie;Casual,27,10,0.00,0.00,0-20000,0.78,0.25,Paleno Games
Rainswept,2019-02-01,0,Indie;Adventure;Mystery,61,2,0.00,0.00,0-20000,9.29,5.50,Frostwood Interactive
Hero of the Kingdom III,2018-08-30,0,Casual;Adventure;RPG,235,69,0.00,0.00,0-20000,7.19,8.50,Lonely Troops
Super Inefficient Golf,2018-03-15,0,Sports;Indie;Casual,54,12,0.00,0.00,0-20000,4.99,2.00,34BigThings
Distortions,2018-03-02,0,Adventure;Indie;RPG,62,24,0.00,0.00,0-20000,15.49,11.00,Among Giants
Q-YO Blaster,2018-01-15,0,Action;Indie;Pixel Graphics,87,1,0.00,0.00,0-20000,2.89,0.77,Team Robot Black Hat
Beyond the Invisible: Darkness Came,2018-03-01,0,Adventure;Indie;Casual,8,6,0.00,0.00,0-20000,3.99,3.00,Graphium Studio
